VendorNumber,VendorName,InvoiceDate,PONumber,PODate,PayDate,invoice_quantity,invoice_dollars,Freight,Approval,total_item_quantity,total_item_dollars,average_purchase_price,number_of_purchase_lines,number_of_brands,invoice_year,invoice_month,invoice_quarter,invoice_day_of_week,po_to_invoice_days,invoice_to_pay_days,quantity_difference,absolute_quantity_difference,quantity_difference_percentage,dollar_difference,absolute_dollar_difference,dollar_difference_percentage,invoice_cost_per_unit,purchase_cost_per_unit,freight_percentage,freight_per_unit,invoice_plus_freight,vendor_invoice_count,vendor_average_invoice_value,vendor_average_freight,vendor_average_freight_percentage,invoice_vs_vendor_average,invoice_vs_vendor_average_percentage,freight_vs_vendor_average,freight_vs_vendor_average_percentage,anomaly_prediction,anomaly_status,anomaly_score,risk_category
2450,DJINN SPIRITS LLC          ,2024-12-27,13392,2024-12-07,2025-02-02,52,1031.2,5.57,Unknown,134333,1127733.09,16.83859329446064,5488,249,2024,12,4,4,20,37,-134281,134281,99.96129022652661,-1126701.8900000001,1126701.8900000001,99.9085599235188,19.83076923076923,8.395056240834345,0.5401474010861133,0.10711538461538463,1036.77,51,957.466274509804,4.9270588235294115,0.5862136250468599,73.7337254901961,7.700921427017961,0.6429411764705888,13.049188156638024,-1,Anomaly,74.99,High
4425,MARTIGNETTI COMPANIES,2024-12-29,13506,2024-12-14,2025-02-12,56235,615408.5,3384.75,Frank Delahunt,1714,54027.38,35.009563106796115,206,19,2024,12,4,6,15,45,54521,54521,3180.921820303384,561381.12,561381.12,1039.067820797529,10.94351382590913,31.5212252042007,0.550000528104503,0.06018938383568952,618793.25,82,339776.7075609756,1767.4297560975608,0.5925927593107073,275631.7924390244,81.12145014812707,1617.3202439024392,91.50690364484076,-1,Anomaly,74.8,High
10754,PERFECTA WINES             ,2024-10-12,12369,2024-09-28,2024-11-12,10950,138366.93,733.34,Unknown,111132,1006682.3,15.76650406504065,4674,238,2024,10,4,5,14,31,-100182,100182,90.14685239175036,-868315.3700000001,868315.3700000001,86.2551541832016,12.636249315068493,9.058437713709823,0.5299965822758372,0.0669716894977169,139100.27,55,103009.11872727273,522.1912727272727,0.5452481987145749,35357.81127272727,34.324933277354525,211.14872727272734,40.4351313973424,-1,Anomaly,74.29,High
3960,DIAGEO NORTH AMERICA INC   ,2024-08-17,11493,2024-08-04,2024-10-02,99788,830637.82,4319.32,Frank Delahunt,99788,830637.82,15.39316414244781,4886,245,2024,8,3,5,13,46,0,0,0.0,0.0,0.0,0.0,8.324025133282559,8.324025133282559,0.5200004016190836,0.043284964123942754,834957.1399999999,55,926541.760909091,4673.310363636364,0.5421120192325223,-95903.94090909103,10.35074132168564,-353.99036363636424,7.574724041245137,-1,Anomaly,74.09,High
4425,MARTIGNETTI COMPANIES,2024-08-02,11303,2024-07-21,2024-09-18,81428,799059.71,3755.58,Frank Delahunt,81428,799059.71,10.319603042548135,4207,443,2024,8,3,4,12,47,0,0,0.0,0.0,0.0,0.0,9.813082846195412,9.813082846195412,0.4699999202813016,0.04612148155425652,802815.2899999999,82,339776.7075609756,1767.4297560975608,0.5925927593107073,459283.00243902433,135.17200921037306,1988.1502439024391,112.48821838850465,-1,Anomaly,73.47,High
3960,DIAGEO NORTH AMERICA INC   ,2024-05-10,9919,2024-04-24,2024-06-11,98001,900613.12,4052.76,Frank Delahunt,98001,900613.12,15.611068090787716,4494,243,2024,5,2,4,16,32,0,0,0.0,0.0,0.0,0.0,9.189836022081407,9.189836022081407,0.45000010659405004,0.041354271895184744,904665.88,55,926541.760909091,4673.310363636364,0.5421120192325223,-25928.640909090987,2.798431976088233,-620.5503636363637,13.278603716649057,-1,Anomaly,73.46,High
3960,DIAGEO NORTH AMERICA INC   ,2024-09-29,12044,2024-09-11,2024-11-13,116967,803035.13,3774.27,Frank Delahunt,116967,803035.13,15.267892543859649,4560,239,2024,9,3,6,18,45,0,0,0.0,0.0,0.0,0.0,6.865484538374071,6.865484538374071,0.47000060881520833,0.03226781912847213,806809.4,55,926541.760909091,4673.310363636364,0.5421120192325223,-123506.63090909098,13.329850430908857,-899.040363636364,19.23776282080287,-1,Anomaly,73.36,High
2450,DJINN SPIRITS LLC          ,2025-01-03,13631,2024-12-22,2025-02-04,111,1996.86,10.38,Unknown,67079,431362.94,6.936675062972292,4367,309,2025,1,1,4,12,32,-66968,66968,99.83452347232368,-429366.08,429366.08,99.53708123372861,17.989729729729728,6.430670403554019,0.5198161112947328,0.09351351351351352,2007.24,51,957.466274509804,4.9270588235294115,0.5862136250468599,1039.393725490196,108.55669313494478,5.452941176470589,110.67335243553012,-1,Anomaly,72.47,High
3960,DIAGEO NORTH AMERICA INC   ,2024-05-19,10023,2024-05-01,2024-06-21,94602,808671.72,3800.76,Frank Delahunt,94602,808671.72,15.341646894626658,4299,237,2024,5,2,6,18,33,0,0,0.0,0.0,0.0,0.0,8.548146127988836,8.548146127988836,0.4700003605913164,0.040176317625420184,812472.48,55,926541.760909091,4673.310363636364,0.5421120192325223,-117870.04090909101,12.72150332365386,-872.5503636363637,18.670926939194786,-1,Anomaly,72.29,High
3252,E & J GALLO WINERY         ,2025-01-06,13610,2024-12-21,2025-02-07,67079,431362.94,2372.5,Frank Delahunt,2845,22504.69,10.612388888888889,180,28,2025,1,1,0,16,32,64234,64234,2257.785588752197,408858.25,408858.25,1816.7690823557223,6.430670403554019,7.910260105448154,0.5500008878834143,0.03536874431640305,433735.44,55,223447.4198181818,1126.671090909091,0.5296869922518309,207915.5201818182,93.04896890328747,1245.828909090909,110.57609617778262,-1,Anomaly,72.17,High
4425,MARTIGNETTI COMPANIES,2024-07-13,10943,2024-06-27,2024-08-28,73861,804864.5,4024.32,Frank Delahunt,73861,804864.5,11.166054100472307,4658,472,2024,7,3,5,16,46,0,0,0.0,0.0,0.0,0.0,10.89701601657167,10.89701601657167,0.4999996893887108,0.05448504623549641,808888.82,82,339776.7075609756,1767.4297560975608,0.5925927593107073,465087.7924390244,136.88042237432083,2256.8902439024396,127.6933488369911,-1,Anomaly,72.13,High
1392,CONSTELLATION BRANDS INC   ,2025-01-03,13646,2024-12-23,2025-02-07,51177,386176.58,1737.79,Frank Delahunt,111,1996.86,18.44909090909091,11,2,2025,1,1,4,11,35,51066,51066,46005.40540540541,384179.72000000003,384179.72000000003,19239.191530703207,7.545901088379546,17.989729729729728,0.4499988062455781,0.03395646481818004,387914.37,55,283162.1436363636,1445.9816363636364,0.5396544543861909,103014.4363636364,36.38001713107787,291.80836363636354,20.180641046742824,-1,Anomaly,71.73,High
7154,PREMIER DISTRIBUTORS       ,2024-12-05,13214,2024-11-24,2025-01-20,149,2140.87,11.35,Unknown,80037,815171.41,10.78755285744191,4777,474,2024,12,4,3,11,46,-79888,79888,99.81383610080337,-813030.54,813030.54,99.73737180012239,14.368255033557046,10.18493209390657,0.5301583001303208,0.0761744966442953,2152.22,54,1565.3864814814815,8.006851851851852,0.6179583213573736,575.4835185185184,36.76303106782172,3.3431481481481473,41.75359067465364,-1,Anomaly,71.64,High
17035,PERNOD RICARD USA          ,2024-11-14,12881,2024-11-01,2024-12-23,39712,666112.52,3463.79,Frank Delahunt,125,1985.89,15.930000000000001,16,3,2024,11,4,3,13,39,39587,39587,31669.600000000002,664126.63,664126.63,33442.266691508594,16.773582796132153,15.887120000000001,0.5200007350109558,0.08722275382755842,669576.31,55,438619.8465454545,2250.5494545454544,0.5562122213278571,227492.6734545455,51.8655676997439,1213.2405454545456,53.90863742203723,-1,Anomaly,71.48,High
3960,DIAGEO NORTH AMERICA INC   ,2024-07-10,10754,2024-06-20,2024-08-20,82971,892942.31,4643.3,Frank Delahunt,82971,892942.31,16.13192470588235,4250,250,2024,7,3,2,20,41,0,0,0.0,0.0,0.0,0.0,10.762101336611588,10.762101336611588,0.5199999986561282,0.055962926805751406,897585.6100000001,55,926541.760909091,4673.310363636364,0.5421120192325223,-33599.45090909093,3.626328820421899,-30.010363636363763,0.6421650029897075,-1,Anomaly,71.46,High
3960,DIAGEO NORTH AMERICA INC   ,2024-03-10,9018,2024-02-21,2024-04-09,86177,730295.96,3797.54,Frank Delahunt,86177,730295.96,14.60851223165252,4006,226,2024,3,1,6,18,30,0,0,0.0,0.0,0.0,0.0,8.474372048226325,8.474372048226325,0.5200001380262326,0.044066746347633357,734093.5,55,926541.760909091,4673.310363636364,0.5421120192325223,-196245.80090909102,21.180459336937105,-875.770363636364,18.73982884703843,-1,Anomaly,71.24,High
3551,GILMANTON WINERY & VINEYARD,2024-11-05,12711,2024-10-21,2024-12-18,12,124.56,0.59,Unknown,65533,660216.52,10.522092503987242,3135,425,2024,11,4,1,15,43,-65521,65521,99.98168861489631,-660091.96,660091.96,99.98113346209513,10.38,10.07456579128073,0.47366730892742454,0.049166666666666664,125.15,8,674.13,3.32875,0.49073437053926755,-549.5699999999999,81.52285167549284,-2.73875,82.27562898986106,-1,Anomaly,71.14,High
3960,DIAGEO NORTH AMERICA INC   ,2024-03-07,8966,2024-02-17,2024-04-11,92377,834764.05,4006.87,Frank Delahunt,92377,834764.05,15.012451342695245,4059,249,2024,3,1,3,19,35,0,0,0.0,0.0,0.0,0.0,9.036492308691559,9.036492308691559,0.4800003066734845,0.043375190794245316,838770.92,55,926541.760909091,4673.310363636364,0.5421120192325223,-91777.71090909094,9.905404675882261,-666.440363636364,14.260562893961062,-1,Anomaly,70.83,High
3960,DIAGEO NORTH AMERICA INC   ,2024-05-31,10126,2024-05-09,2024-07-04,86153,771864.94,3473.39,Frank Delahunt,86153,771864.9400000001,24.00436154013487,4597,273,2024,5,2,4,22,34,0,0,0.0,-1.1641532182693481e-10,1.1641532182693481e-10,1.5082343528510933e-14,8.95923461748285,8.959234617482851,0.44999971108935194,0.040316529894490034,775338.33,55,926541.760909091,4673.310363636364,0.5421120192325223,-154676.82090909104,16.69399345339032,-1199.920363636364,25.67602556365827,-1,Anomaly,70.31,High
3960,DIAGEO NORTH AMERICA INC   ,2024-04-15,9585,2024-03-31,2024-05-26,82443,768199.19,3764.18,Frank Delahunt,82443,768199.1900000001,15.354228615071282,3928,225,2024,4,2,0,15,41,0,0,0.0,-1.1641532182693481e-10,1.1641532182693481e-10,1.515431457652732e-14,9.317943184988415,9.317943184988417,0.49000051666287225,0.045657969748796136,771963.37,55,926541.760909091,4673.310363636364,0.5421120192325223,-158342.57090909104,17.089631313944313,-909.1303636363641,19.453669730784963,-1,Anomaly,70.08,High
4425,MARTIGNETTI COMPANIES,2024-12-05,13039,2024-11-13,2025-01-02,56538,631920.62,3349.18,Frank Delahunt,9938,119588.56,13.91113997113997,693,174,2024,12,4,3,22,28,46600,46600,468.90722479372107,512332.06,512332.06,428.4122661900102,11.176918532668294,12.033463473535923,0.5300001129888751,0.05923768085181647,635269.8,82,339776.7075609756,1767.4297560975608,0.5925927593107073,292143.91243902437,85.98114760017704,1581.750243902439,89.49437670410747,-1,Anomaly,69.93,High
3960,DIAGEO NORTH AMERICA INC   ,2024-09-21,11996,2024-09-07,2024-10-25,90424,735029.79,3528.14,Frank Delahunt,90424,735029.79,15.263801026643852,4091,229,2024,9,3,5,14,34,0,0,0.0,0.0,0.0,0.0,8.128702446253207,8.128702446253207,0.4799995929416684,0.039017738653454835,738557.93,55,926541.760909091,4673.310363636364,0.5421120192325223,-191511.97090909095,20.669545506635988,-1145.170363636364,24.504479149236133,-1,Anomaly,69.87,High
3960,DIAGEO NORTH AMERICA INC   ,2024-02-09,8622,2024-01-25,2024-03-13,89086,707946.21,3752.11,Frank Delahunt,89086,707946.21,14.2410659767141,3865,241,2024,2,1,4,15,33,0,0,0.0,0.0,0.0,0.0,7.946772893608423,7.946772893608423,0.5299993060207216,0.04211784118716746,711698.32,55,926541.760909091,4673.310363636364,0.5421120192325223,-218595.55090909102,23.592627999261744,-921.2003636363638,19.71194489465848,-1,Anomaly,69.6,High
90027,POVERTY LANE ORCHARDS      ,2024-11-28,13084,2024-11-15,2025-01-12,189,1502.73,7.21,Unknown,89252,805480.52,16.728980684198277,4297,241,2024,11,4,3,13,45,-89063,89063,99.78824003943889,-803977.79,803977.79,99.8134368289875,7.950952380952381,9.024789584547126,0.4797934426011326,0.038148148148148146,1509.94,47,963.1704255319149,4.8910638297872335,0.5408407992822148,539.5595744680851,56.01911771430389,2.3189361702127664,47.41169305724727,-1,Anomaly,69.43,High
3252,E & J GALLO WINERY         ,2024-11-23,13015,2024-11-11,2024-12-26,36047,231706.92,1228.05,Unknown,6,398.4,66.4,1,1,2024,11,4,5,12,33,36041,36041,600683.3333333333,231308.52000000002,231308.52000000002,58059.36746987952,6.427911337975421,66.39999999999999,0.5300014345708793,0.03406802230421394,232934.97,55,223447.4198181818,1126.671090909091,0.5296869922518309,8259.500181818206,3.6963954153236256,101.37890909090902,8.99809269172853,-1,Anomaly,69.14,High
3960,DIAGEO NORTH AMERICA INC   ,2024-05-01,9766,2024-04-13,2024-06-02,87795,768037.55,3532.97,Frank Delahunt,87795,768037.55,15.339228380315337,4186,230,2024,5,2,2,18,32,0,0,0.0,0.0,0.0,0.0,8.74807847827325,8.74807847827325,0.4599996445486291,0.04024112990489208,771570.52,55,926541.760909091,4673.310363636364,0.5421120192325223,-158504.21090909094,17.107076830899885,-1140.3403636363641,24.401126287470674,-1,Anomaly,68.92,High
2555,DISARONNO INTERNATIONAL LLC,2025-01-07,13580,2024-12-19,2025-02-13,3035,28940.62,141.81,Unknown,48425,663584.35,18.38249244712991,2648,156,2025,1,1,1,19,37,-45390,45390,93.73257614868353,-634643.73,634643.73,95.63874283653615,9.535624382207578,13.703342281879195,0.49000332404765345,0.04672487644151565,29082.43,55,20762.688181818183,106.56418181818181,0.5701484612202726,8177.931818181816,39.38763490819654,35.245818181818194,33.07473259819521,-1,Anomaly,68.5,High
4425,MARTIGNETTI COMPANIES,2024-11-08,12743,2024-10-24,2024-12-14,42869,516130.15,2477.42,Frank Delahunt,95,2034.9,21.42,5,1,2024,11,4,4,15,36,42774,42774,45025.26315789474,514095.25,514095.25,25263.90731731289,12.039705848048706,21.42,0.47999908550198045,0.05779047796776225,518607.57,82,339776.7075609756,1767.4297560975608,0.5925927593107073,176353.4424390244,51.90274627856189,709.9902439024393,40.17077575236027,-1,Anomaly,68.47,High
12546,JIM BEAM BRANDS COMPANY    ,2024-10-14,12315,2024-09-25,2024-11-19,56404,530134.28,2438.62,Frank Delahunt,956,25432.72,31.149807692307693,104,18,2024,10,4,0,19,36,55448,55448,5800.0,504701.56000000006,504701.56000000006,1984.4576592672747,9.398877384582654,26.60326359832636,0.4600004361159214,0.04323487695908092,532572.9,55,440057.2918181818,2252.381272727273,0.5328791515223349,90076.98818181822,20.469377478020583,186.23872727272692,8.268525827655353,-1,Anomaly,68.09,High
12546,JIM BEAM BRANDS COMPANY    ,2024-12-29,13489,2024-12-13,2025-02-02,62547,564285.07,2652.14,Frank Delahunt,573,7233.59,11.774259259259258,54,6,2024,12,4,6,16,35,61974,61974,10815.706806282722,557051.48,557051.48,7700.899276845937,9.021776743888594,12.624066317626527,0.47000003030383214,0.042402353430220474,566937.21,55,440057.2918181818,2252.381272727273,0.5328791515223349,124227.77818181814,28.229910171138638,399.7587272727269,17.748270779603985,-1,Anomaly,67.68,High
17035,PERNOD RICARD USA          ,2024-12-17,13285,2024-11-29,2025-01-18,38082,487646.06,2243.17,Frank Delahunt,60,587.4,11.313333333333333,6,3,2024,12,4,1,18,32,38022,38022,63370.00000000001,487058.66,487058.66,82917.71535580524,12.805158867706528,9.79,0.4599996152947488,0.058903681529331446,489889.23,55,438619.8465454545,2250.5494545454544,0.5562122213278571,49026.213454545476,11.177381470691124,-7.379454545454337,0.3278956847871078,-1,Anomaly,67.64,High
1128,BROWN-FORMAN CORP          ,2024-12-25,13336,2024-12-04,2025-01-28,25341,303869.01,1458.57,Frank Delahunt,6,214.26,35.71,1,1,2024,12,4,2,21,34,25335,25335,422250.0,303654.75,303654.75,141722.5567068048,11.991200426186813,35.71,0.47999958929671704,0.05755771279744288,305327.58,55,245989.69236363636,1247.3032727272725,0.5370116546414537,57879.317636363645,23.52916379553134,211.2667272727274,16.937879655425363,-1,Anomaly,67.61,High
6355,NICHE W & S                ,2024-12-25,13362,2024-12-05,2025-02-01,324,3483.87,18.46,Unknown,60932,744027.42,13.587792440169984,4471,509,2024,12,4,2,20,38,-60608,60608,99.46825969933697,-740543.55,740543.55,99.53175516031385,10.752685185185184,12.210782839887088,0.5298705175566253,0.05697530864197531,3502.33,55,2018.7594545454547,10.022,0.5471671185401328,1465.1105454545452,72.57479548421139,8.438,84.19477150269408,-1,Anomaly,67.57,High
4425,MARTIGNETTI COMPANIES,2024-07-29,11166,2024-07-12,2024-09-10,57397,668569.28,3677.13,Frank Delahunt,57397,668569.28,11.85612426035503,4056,456,2024,7,3,0,17,43,0,0,0.0,0.0,0.0,0.0,11.648157220760668,11.648157220760668,0.5499998444439446,0.06406484659476977,672246.41,82,339776.7075609756,1767.4297560975608,0.5925927593107073,328792.5724390244,96.76724893804557,1909.7002439024393,108.04956956926017,-1,Anomaly,67.35,High
9165,ULTRA BEVERAGE COMPANY LLP ,2025-01-10,13658,2024-12-23,2025-02-19,38896,502128.05,2761.7,Frank Delahunt,14115,102949.38,9.326403269754769,734,111,2025,1,1,4,18,40,24781,24781,175.56500177116544,399178.67,399178.67,387.74266537593525,12.909503547922665,7.293615302869289,0.5499991486235433,0.07100215960510077,504889.75,55,240192.98054545454,1237.3581818181817,0.5440808922979965,261935.06945454545,109.0519251893693,1524.341818181818,123.19325483765266,-1,Anomaly,67.18,High
3252,E & J GALLO WINERY         ,2024-12-05,13159,2024-11-21,2025-01-09,56089,355718.24,1849.73,Frank Delahunt,36,690.36,19.08,4,2,2024,12,4,3,14,35,56053,56053,155702.77777777778,355027.88,355027.88,51426.484732603276,6.342032127511633,19.176666666666666,0.5199986371235841,0.03297848062900034,357567.97,55,223447.4198181818,1126.671090909091,0.5296869922518309,132270.82018181818,59.195501245638184,723.0589090909091,64.17657423938033,-1,Anomaly,66.91,High
11567,CAMPARI AMERICA            ,2025-01-06,13645,2024-12-23,2025-02-06,9745,79904.22,375.55,Unknown,51177,386176.58,8.331332541567697,4210,296,2025,1,1,0,14,31,-41432,41432,80.95824296070501,-306272.36,306272.36,79.30889024911866,8.199509492047204,7.545901088379546,0.4700002077487272,0.038537711646998464,80279.77,55,75304.0129090909,381.17836363636366,0.5489375564551999,4600.207090909098,6.108847209062545,-5.628363636363645,1.4765695467786277,-1,Anomaly,66.52,High
480,BACARDI USA INC            ,2025-01-03,13446,2024-12-11,2025-02-06,30898,317094.31,1553.76,Frank Delahunt,221,2178.27,9.846190476190475,42,3,2025,1,1,4,23,34,30677,30677,13880.99547511312,314916.04,314916.04,14457.162794327607,10.26261602692731,9.856425339366515,0.48999933174455257,0.050286749951453165,318648.07,55,320443.24945454544,1623.3867272727273,0.5239077851189218,-3348.9394545454415,1.045095960125846,-69.6267272727273,4.2889797053903145,-1,Anomaly,66.44,High
1392,CONSTELLATION BRANDS INC   ,2024-12-07,13173,2024-11-22,2025-01-17,58945,417493.91,2212.72,Frank Delahunt,92,2015.44,21.9125,8,2,2024,12,4,5,15,41,58853,58853,63970.65217391304,415478.47,415478.47,20614.777418330486,7.082770548816693,21.90695652173913,0.5300005453971771,0.03753872253795911,419706.62999999995,55,283162.1436363636,1445.9816363636364,0.5396544543861909,134331.76636363636,47.439874779357865,766.7383636363634,53.025456503345495,-1,Anomaly,66.35,High
4425,MARTIGNETTI COMPANIES,2024-11-06,12714,2024-10-21,2024-12-06,65533,660216.52,3367.1,Frank Delahunt,37368,627258.0,19.836878001921228,2082,147,2024,11,4,2,16,30,28165,28165,75.37197602226505,32958.52000000002,32958.52000000002,5.2543801753026695,10.07456579128073,16.785966602440592,0.5099993559688569,0.0513802206521905,663583.62,82,339776.7075609756,1767.4297560975608,0.5925927593107073,320439.8124390244,94.30894034474655,1599.670243902439,90.50827838467931,-1,Anomaly,65.99,High
516,BANFI PRODUCTS CORP        ,2025-01-10,13604,2024-12-21,2025-02-02,14136,99189.89,476.11,Unknown,38896,502128.05,16.070988011575032,2419,288,2025,1,1,4,20,23,-24760,24760,63.65693130399013,-402938.16,402938.16,80.2460965883105,7.016828664402943,12.909503547922665,0.47999851597778764,0.033680673457838144,99666.0,55,29615.757818181817,154.73472727272727,0.5431648229676165,69574.13218181819,234.92268071933307,321.3752727272728,207.6943414007081,-1,Anomaly,65.91,High
4425,MARTIGNETTI COMPANIES,2024-06-17,10438,2024-05-29,2024-07-31,59863,624768.7,3061.37,Frank Delahunt,59863,624768.7,11.337163352630254,3973,600,2024,6,2,0,19,44,0,0,0.0,0.0,0.0,0.0,10.436641999231577,10.436641999231577,0.49000053939962107,0.051139602091442124,627830.07,82,339776.7075609756,1767.4297560975608,0.5925927593107073,284991.9924390243,83.8762593483193,1293.940243902439,73.21027833996784,-1,Anomaly,65.9,High
8004,SAZERAC CO INC             ,2025-01-10,13567,2024-12-18,2025-02-19,43240,318075.65,1494.96,Frank Delahunt,432,7542.01,15.762941176470587,17,3,2025,1,1,4,23,40,42808,42808,9909.25925925926,310533.64,310533.64,4117.385683657275,7.356051110083257,17.45835648148148,0.47000139746629455,0.03457354301572618,319570.61000000004,55,180304.9138181818,914.4294545454546,0.5260009675979066,137770.7361818182,76.40986219640428,580.5305454545454,63.4855474710311,-1,Anomaly,65.66,High
